"ID_Immobile_cantiere","rif_cantiere","nome_cantiere","cantiere","stato_cantiere","agenzia","referente_cantiere","Indirizzo","coordinate","n_immobili","ID_Immobile","Rif","Stato_Immobile","Stato_trattativa","Richiesta","Macro_Tipologia","in_pubblicita","Tipologia","Sub_Tipologia","MQ_Commerciali_da","N_Bagni","N_Camere_da_Letto","Giardino","Ultimo_Agg_Prezzo","avanzamento_lavori","Inizio_Lavori","Consegna","classe_energetica"
"45467","64-23",,"64-23 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Bologna, via Terracini snc","44.5174, 11.3218","58","54365","839-24","Incarico (Non Pubblicato)",,"804000","Appartamento","Non in Pubblicità","Appartamento","Più di 5 Locali","201","2","3","Condominiale",NULL,,NULL,NULL,"*A+"
"49543","995-23",,"995-23 ","Cantiere/Gruppo Attivo","Ferrara","Cavallini Marco","Vigarano Mainarda, Via Giuseppe di Vittorio 2","44.807, 11.5593","5","49551","995-23d","Archiviato","Proposta","169000","Appartamento","Non in Pubblicità","Appartamento","5 Locali","138","1","2","Assente",NULL,,NULL,NULL,NULL
"55271","1227-24",,"1227-24 ","Cantiere/Gruppo Attivo","Poggio Renatico","Canuso Donata","Poggio Renatico, Via Altiero Spinelli 6","44.74763, 11.51931","2","55259","1221-24","Pubblicato",,"420000","Capannone - Magazzino","Non in Pubblicità","Capannone",NULL,"1000","0","0","Assente","2024-07-10",,NULL,NULL,NULL
"58229","20-25",,"20-25 ","Cantiere/Gruppo Attivo","Castel Maggiore","Tassinari Stefano","Castel Maggiore, Via Galliera 14","44.5603, 11.3559","5","58425","20-25e","Pubblicato",,"1280000","Villa o Villetta","In Pubblicità","Intero Edificio (Stabile o Palazzo)","Più di 5 Locali","700","5","6","Privato",NULL,,NULL,NULL,"E"
"45371","145-21",,"145-21 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Crevalcore, via Provanone snc","44.7886, 11.2027","16","55015","145-21ah","In Trattativa","Accettazione con vincoli","119000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"160","0","0","Assente",NULL,,NULL,NULL,NULL
"51521","1858-23",,"1858-23 ","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio Di Piano, via Laura Bassi snc","44.6501, 11.36788","11","51547","1858-23j","Pubblicato",,"275000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","110","2","2","Assente",NULL,"In Progettazione",NULL,NULL,NULL
"53863","611-24","Comparto 9","611-24 Comparto 9","Cantiere/Gruppo Terminato","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, Via Santa Maria in Duno snc","44.64288, 11.37636","5","53869","611-24c","Archiviato","Proposta","320000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","125","2","3","Assente",NULL,"In Progettazione","2024-03-15","2025-12-31",NULL
"54775","1023-24",,"1023-24 ","Cantiere/Gruppo Attivo","Granarolo","Musi Claudio","Granarolo dell'Emilia, Via dello Sport snc","44.55661, 11.4358","11","54785","1023-24e","Incarico (Non Pubblicato)",,"210000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","72.74","2","2","Assente",NULL,"In Progettazione","2024-09-01","2026-07-01","A4"
"53999","671-24",,"671-24 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, via Forlì snc","44.69905, 11.40293","4","54047","671-24c","In Trattativa","Compromesso","310000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","123.3","1","3","Privato",NULL,,NULL,NULL,"A4"
"45485","758-20",,"758-20 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Bologna, Via Cimabue 12","44.5028, 11.2987","13","53625","758-20d","Incarico (Non Pubblicato)",,"412000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","102","2","2","Assente",NULL,,NULL,NULL,"A3"
"50653","1486-23","Ginepreto Lotto A1","1486-23 Ginepreto Lotto A1","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Pianoro, del Ginepreto snc","44.39261, 11.34331","15","50737","1486-23h","Incarico (Non Pubblicato)",,"378000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","105","0","3","Assente","2024-07-10",,NULL,"2024-12-31",NULL
"51293","1748-23","Parco Creti","1748-23 Parco Creti","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Budrio, Via Terracini snc","44.53161, 11.53994","12","51355","1748-23b","Incarico (Non Pubblicato)",,"435000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"166.6","2","3","Privato",NULL,"In Costruzione",NULL,NULL,"A4"
"51979","2041-23",,"2041-23 ","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Urano 26","44.255, 12.3578","13","52063","2041-23c","Incarico (Non Pubblicato)",,"560000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","138.99","2","3","Privato",NULL,,NULL,NULL,"A4"
"51979","2041-23",,"2041-23 ","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Urano 26","44.255, 12.3578","13","52079","2041-23k","Incarico (Non Pubblicato)",,"620000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","132.16","2","3","Assente",NULL,,NULL,NULL,"A4"
"58843","280-25",,"280-25 ","Cantiere/Gruppo Attivo","Bologna Nord","Franco Francesco","Bologna, Via della Beverara 9","44.51094, 11.33025","15","58977","280-25n","Incarico (Non Pubblicato)",,"13000","Garage/Posto Auto","Non in Pubblicità","Posto Auto Coperto",NULL,"13","0","0","Assente","2025-02-20","Immobile Ultimato",NULL,NULL,NULL
"49033","776-23","Residenze ""I Girasoli""","776-23 Residenze ""I Girasoli""","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bulgarelli 1-3","44.5139, 11.4582","6","49053","776-23f","Pubblicato",,"649000","Appartamento","In Pubblicità","Attico","5 Locali","203.3","2","3","Assente",NULL,"In Costruzione",NULL,"2024-09-30","A4"
"55153","1174-24","Seaside Pines Apartments","1174-24 Seaside Pines Apartments","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Via Campanini snc","44.261, 12.3495","5","55163","1174-24d","Pubblicato",,"590000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","142.26","2","6","Assente","2024-05-17",,NULL,NULL,"A4"
"56061","1567-24","Mediterranee","1567-24 Mediterranee","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Viale Matteotti 94","44.27946, 12.34777","8","56071","1567-24e","Pubblicato",,"530000","Appartamento","In Pubblicità","Appartamento","Trilocale","65","1","2","Assente",NULL,,"2024-07-01","2025-12-30",NULL
"57901","2370-24",,"2370-24 ","Cantiere/Gruppo Attivo","Bologna Est - F","Zambelli Tommaso","Pianoro Vecchio, Irma Bandiera snc","44.37099, 11.3407","6","57939","2370-24b","Pubblicato",,"340000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","108","2","3","Assente",NULL,"In Costruzione","2024-09-01","2026-03-31","A3"
"58687","205-25","Stylke house ferretti","205-25 Stylke house ferretti","Cantiere/Gruppo Terminato","Castel Maggiore","Tassinari Stefano","Castel Maggiore, Via Teresa Noce 12","44.5676, 11.3659","1","58689","205-25a","Archiviato",,"642000","Villa o Villetta","Non in Pubblicità","Villa Indipendente",NULL,"184","2","3","Privato",NULL,,NULL,NULL,"A4"
"45485","758-20",,"758-20 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Bologna, Via Cimabue 12","44.5028, 11.2987","13","50289","758-20a","Venduto/Affittato da ISP","Stipula/Contratto","412000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","102","2","2","Assente",NULL,,NULL,NULL,"A3"
"49015","774-23","Residenza ""I Girasoli""","774-23 Residenza ""I Girasoli""","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via Bulgarelli 1-3","44.5139, 11.4582","7","49025","774-23e","Venduto/Affittato da ISP","Stipula/Contratto","338000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","116.5","2","2","Assente",NULL,"In Costruzione",NULL,"2024-12-30","A4"
"50653","1486-23","Ginepreto Lotto A1","1486-23 Ginepreto Lotto A1","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Pianoro, del Ginepreto snc","44.39261, 11.34331","15","50715","1486-23d","Pubblicato",,"337000","Appartamento","In Pubblicità","Appartamento","Trilocale","96","2","2","Assente","2024-07-10",,NULL,"2024-12-31",NULL
"51293","1748-23","Parco Creti","1748-23 Parco Creti","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Budrio, Via Terracini snc","44.53161, 11.53994","12","51739","1748-23d","Incarico (Non Pubblicato)",,"398000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"146.3","2","3","Privato",NULL,"In Costruzione",NULL,NULL,NULL
"53999","671-24",,"671-24 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro in Casale, via Forlì snc","44.69905, 11.40293","4","54009","671-24b","Pubblicato",,"380000","Appartamento","In Pubblicità","Appartamento","5 Locali","140.68","1","3","Privato",NULL,,NULL,NULL,"A4"
"50135","1258-23","via Sant'Agnese snc","1258-23 via Sant'Agnese snc","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro In Casale, via Sant'Agnese snc","44.7174, 11.42949","6","50147","1258-23c","Pubblicato",,"280000","Villa o Villetta","In Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"140","2","3","Privato","2024-07-10",,NULL,NULL,"A4"
"51293","1748-23","Parco Creti","1748-23 Parco Creti","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Budrio, Via Terracini snc","44.53161, 11.53994","12","51801","1748-23l","Incarico (Non Pubblicato)",,"398000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"146.3","2","3","Privato",NULL,"In Costruzione",NULL,NULL,NULL
"58921","310-25","G&B Home s.r.l.","310-25 G&B Home s.r.l.","Cantiere/Gruppo Attivo","San Pietro in Casale","Arrichiello Paolo","San Pietro in Casale, via Rubizzano snc","44.69784, 11.40593","5","58925","310-25b","Incarico (Non Pubblicato)",,"359000","Villa o Villetta","Non in Pubblicità","Villa Bifamiliare",NULL,"150","2","3","Privato",NULL,,NULL,NULL,"A1"
"45453","610-22",,"610-22 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Budrio, Via Sandro Pertini snc","44.5324, 11.5372","7","49979","1189-23","Incarico (Non Pubblicato)",,"455000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"160.5","2","3","Privato",NULL,,NULL,NULL,"A4"
"50135","1258-23","via Sant'Agnese snc","1258-23 via Sant'Agnese snc","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro In Casale, via Sant'Agnese snc","44.7174, 11.42949","6","50145","1258-23b","In Trattativa","Compromesso","273000","Villa o Villetta","Non in Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"91.4","2","3","Privato",NULL,,NULL,NULL,NULL
"55153","1174-24","Seaside Pines Apartments","1174-24 Seaside Pines Apartments","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Via Campanini snc","44.261, 12.3495","5","55159","1174-24b","Pubblicato",,"520000","Appartamento","In Pubblicità","Appartamento","Trilocale","133.41","2","2","Privato","2024-05-17",,NULL,NULL,"A4"
"56191","1613-24","EDILCOS","1613-24 EDILCOS","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, Via Cesari Snc","44.64376, 11.38368","5","56203","1613-24e","In Trattativa","Proposta","335000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","130","2","3","Assente",NULL,"In Costruzione",NULL,"2025-12-31","A4"
"58113","2458-24",,"2458-24 ","Cantiere/Gruppo Attivo","Bologna Est - F","Zambelli Tommaso","Sala Bolognese, 2 Agosto 1980 snc","44.58096, 11.23496","8","58129","2458-24d","Pubblicato",,"309000","Appartamento","In Pubblicità","Appartamento","Trilocale","111","1","2","Assente",NULL,,NULL,NULL,"A3"
"58601","175-25",,"175-25 ","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio Di Piano, Via Cesari Snc","44.6438, 11.3837","3","58605","175-25b","Pubblicato",,"350000","Villa o Villetta","In Pubblicità","Villa Trifamiliare",NULL,"138","2","2","Privato",NULL,"In Progettazione",NULL,NULL,"A4"
"58643","937-23",,"937-23 ","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, via R. L. Montalcini snc","44.66826, 11.37961","2","49401","937-23a","Archiviato",,"430000","Villa o Villetta","Non in Pubblicità","Villa Bifamiliare",NULL,"131","2","3","Privato","2025-02-03","In Costruzione",NULL,"2025-02-10",NULL
"51979","2041-23",,"2041-23 ","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Urano 26","44.255, 12.3578","13","52071","2041-23g","Incarico (Non Pubblicato)",,"530000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","127.98","2","3","Assente",NULL,,NULL,NULL,"A4"
"55623","1378-24","Corte San Giuseppe","1378-24 Corte San Giuseppe","Cantiere/Gruppo Attivo","Castel Maggiore","Stracciari Alessandro","Castel Maggiore, Via Del Rosario 19/A","44.54879, 11.33684","4","55637","1378-24c","Pubblicato",,"620000","Villa o Villetta","In Pubblicità","Porzione di Bifamiliare","Più di 5 Locali","233","4","3","Privato",NULL,,NULL,NULL,"*A"
"54857","1049-24","Costel s.r.l.","1049-24 Costel s.r.l.","Cantiere/Gruppo Attivo","San Pietro in Casale","Pasqualini Andrea","San Pietro In Casale, Via Fanin snc","44.69368, 11.39539","3","54865","1049-24c","Pubblicato",,"293000","Appartamento","In Pubblicità","Appartamento","Trilocale","100","2","2","Assente",NULL,"In Costruzione",NULL,NULL,"A4"
"45337","1016-19",,"1016-19 ","Cantiere/Gruppo Terminato","Castel Maggiore","Parmeggiani Claudio","Castel Maggiore, Verdi snc","44.5694, 11.3605","19","56093","1575-24","In Trattativa","Proposta","533000","Appartamento","Non in Pubblicità","Attico","Più di 5 Locali","161","2","3","Condominiale",NULL,,NULL,NULL,"A4"
"56125","1590-24",,"1590-24 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Bologna, Martin Luther King 38/3","44.52149, 11.2662","5","56127","1590-24a","Venduto/Affittato da ISP","Stipula/Contratto","157000","Appartamento","Non in Pubblicità","Appartamento","Bilocale","41","1","1","Assente",NULL,,NULL,NULL,"B"
"57807","2334-24",,"2334-24 ","Cantiere/Gruppo Attivo","Bologna Est - F","Manferdini Federico","Bologna, Delle Lame 15","44.49701, 11.33688","3","57813","2334-24c","Pubblicato",,"398000","Appartamento","In Pubblicità","Appartamento","Trilocale","75","1","2","Assente",NULL,,NULL,NULL,NULL
"58843","280-25",,"280-25 ","Cantiere/Gruppo Attivo","Bologna Nord","Franco Francesco","Bologna, Via della Beverara 9","44.51094, 11.33025","15","58951","280-25c","Incarico (Non Pubblicato)",,"12000","Garage/Posto Auto","Non in Pubblicità","Posto Auto Scoperto",NULL,"13","0","0","Assente","2025-02-20","Immobile Ultimato",NULL,NULL,NULL
"59035","345-25","Edildue s.r.l.","345-25 Edildue s.r.l.","Cantiere/Gruppo Attivo","Altedo","Tanchella Luca","Malalbergo, via Rino Pezzoli snc","44.688, 11.4984","2","59111","345-25b","Pubblicato",,"335000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"270","2","3","Privato",NULL,"In Progettazione","2025-06-15","2026-12-31","A4"
"55725","1425-24","Harmonia  - L’Arte di Abitare","1425-24 Harmonia  - L’Arte di Abitare","Cantiere/Gruppo Terminato","Castel Maggiore","Tassinari Stefano","Castel Maggiore, Via Giuseppe Impastato 36","44.56944, 11.35351","5","55755","1425-24e","Archiviato","Proposta","325000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","90","2","2","Assente",NULL,,"2024-03-30","2025-12-31","A4"
"56061","1567-24","Mediterranee","1567-24 Mediterranee","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Viale Matteotti 94","44.27946, 12.34777","8","56077","1567-24h","Pubblicato",,"835000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","132","2","3","Assente",NULL,,"2024-07-01","2025-12-30","A4"
"58843","280-25",,"280-25 ","Cantiere/Gruppo Attivo","Bologna Nord","Franco Francesco","Bologna, Via della Beverara 9","44.51094, 11.33025","15","58971","280-25k","Incarico (Non Pubblicato)",,"13000","Garage/Posto Auto","Non in Pubblicità","Posto Auto Coperto",NULL,"13","0","0","Assente","2025-02-20","Immobile Ultimato",NULL,NULL,NULL
"59035","345-25","Edildue s.r.l.","345-25 Edildue s.r.l.","Cantiere/Gruppo Attivo","Altedo","Tanchella Luca","Malalbergo, via Rino Pezzoli snc","44.688, 11.4984","2","59037","345-25a","Pubblicato",,"345000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"270","2","3","Privato",NULL,"In Progettazione","2025-06-15","2026-12-31","A4"
"49971","1186-23","RESIDENZE MARE","1186-23 RESIDENZE MARE","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Cervia, Caduti per la Libertà 8","44.25814, 12.35106","12","49973","1186-23a","Pubblicato",,"485000","Appartamento","In Pubblicità","Appartamento",,"115","2","2","Privato","2024-07-10","In Costruzione",NULL,NULL,NULL
"51979","2041-23",,"2041-23 ","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Urano 26","44.255, 12.3578","13","53207","2041-23n","Pubblicato",,"560000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","142.94","2","3","Privato","2024-07-10",,NULL,NULL,"A4"
"55465","1307-24",,"1307-24 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Cento, Vicolo Sant'Agostino ","44.72963, 11.28938","5","55469","1307-24b","In Trattativa","Accettazione","135000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","83","2","2","Assente",NULL,,NULL,NULL,NULL
"55745","1433-24",,"1433-24 ","Cantiere/Gruppo Attivo","Poggio Renatico","Silvestri Edoardo","Poggio Renatico, Via Bassani snc","44.76784, 11.49172","5","55757","1433-24c","Pubblicato",,"135000","Appartamento","In Pubblicità","Appartamento","Bilocale","65","1","1","Assente",NULL,"Immobile Ultimato",NULL,NULL,NULL
"54857","1049-24","Costel s.r.l.","1049-24 Costel s.r.l.","Cantiere/Gruppo Attivo","San Pietro in Casale","Pasqualini Andrea","San Pietro In Casale, Via Fanin snc","44.69368, 11.39539","3","54861","1049-24a","Pubblicato",,"343000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","115","1","3","Privato",NULL,"In Costruzione",NULL,NULL,"A4"
"49589","1008-23","Edildue s.r.l.","1008-23 Edildue s.r.l.","Cantiere/Gruppo Attivo","Altedo","Tanchella Luca","Malalbergo, via Rino Pezzoli snc","44.688, 11.4984","2","49591","1008-23a","In Trattativa","Compromesso","310000","Villa o Villetta","Non in Pubblicità","Villa Bifamiliare",NULL,"150","2","3","Privato",NULL,,"2023-09-01",NULL,"A4"
"45467","64-23",,"64-23 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Bologna, via Terracini snc","44.5174, 11.3218","58","54377","845-24","Pubblicato",,"412000","Appartamento","In Pubblicità","Appartamento","Trilocale","103","2","2","Condominiale",NULL,,NULL,NULL,"*A+"
"49971","1186-23","RESIDENZE MARE","1186-23 RESIDENZE MARE","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Cervia, Caduti per la Libertà 8","44.25814, 12.35106","12","49995","1186-23g","Pubblicato",,"495000","Appartamento","In Pubblicità","Appartamento",,"105","1","2","Assente","2024-07-10","In Costruzione",NULL,NULL,NULL
"51165","1712-23","Le Magnolie","1712-23 Le Magnolie","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Castenaso, Via dei Mille snc","44.50399, 11.4784","3","54871","1712-23c","Archiviato","Proposta","425000","Villa o Villetta","Non in Pubblicità","Villa Indipendente",NULL,"124","2","2","Privato",NULL,"In Progettazione",NULL,"2025-10-30","A4"
"55797","1451-24",,"1451-24 ","Cantiere/Gruppo Attivo","San Pietro in Casale","Pasqualini Andrea","San Pietro in Casale, via Stagno snc","44.69905, 11.40293","3","55803","1451-24c","Incarico (Non Pubblicato)",,"489000","Villa o Villetta","Non in Pubblicità","Villa Indipendente",NULL,"160","3","3","Privato",NULL,,NULL,NULL,"A4"
"51915","2011-23",,"2011-23 ","Cantiere/Gruppo Attivo","Ferrara","Cavallini Marco","Ferrara, Via del Gambero 12","44.8359, 11.6234","5","50909","1587-23","Incarico (Non Pubblicato)",,"245000","Appartamento","Non in Pubblicità","Appartamento","Bilocale","60","1","1","Assente","2024-07-10",,NULL,NULL,"A1"
"51915","2011-23",,"2011-23 ","Cantiere/Gruppo Attivo","Ferrara","Cavallini Marco","Ferrara, Via del Gambero 12","44.8359, 11.6234","5","50911","1588-23","Pubblicato",,"330000","Appartamento","In Pubblicità","Appartamento","Quadrilocale","100","2","2","Assente","2024-07-10",,NULL,NULL,"A1"
"56151","1598-24",,"1598-24 ","Cantiere/Gruppo Attivo","Poggio Renatico","Canuso Donata","Poggio Renatico, Via Della Repubblica Snc","44.76597, 11.49011","4","56157","1598-24c","Pubblicato",,"350000","Villa o Villetta","In Pubblicità","Villa Indipendente",NULL,"200","3","3","Privato",NULL,,NULL,NULL,"A4"
"58099","2454-24",,"2454-24 ","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio Di Piano, Via de Giudei e Via XXV Aprile 45 Snc","44.6468, 11.3754","3","58107","2454-24c","Pubblicato",,"655000","Terreno","In Pubblicità","Non Residenziale",NULL,"4633","0","0","Assente",NULL,,NULL,NULL,NULL
"49529","989-23","Borgo dei Fiori","989-23 Borgo dei Fiori","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Casalecchio di Reno, Via Antonio Zannoni 27","44.4619, 11.2757","9","53293","989-23i","Pubblicato",,"570000","Terracielo o Terratetto","In Pubblicità","Porzione di Casa",NULL,"168","3","3","Privato",NULL,,NULL,NULL,"A4"
"50135","1258-23","via Sant'Agnese snc","1258-23 via Sant'Agnese snc","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro In Casale, via Sant'Agnese snc","44.7174, 11.42949","6","50151","1258-23e","Pubblicato",,"278000","Villa o Villetta","In Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"140","2","3","Privato",NULL,,NULL,NULL,"A4"
"55285","1233-24","Edil Pianoro","1233-24 Edil Pianoro","Cantiere/Gruppo Attivo","Altedo","Orsini Alessandro","Minerbio, via Fosse snc","44.62046, 11.49007","4","55287","1233-24a","Incarico (Non Pubblicato)",,"360000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","130","2","2","Privato",NULL,,"2024-05-01","2025-12-31","A4"
"57101","2020-24",,"2020-24 ","Cantiere/Gruppo Attivo","Castel Maggiore","Tassinari Stefano","Argelato, Via Matteotti ","44.5928, 11.36759","4","57105","2020-24b","Pubblicato",,"295000","Appartamento","In Pubblicità","Appartamento","Trilocale","95","1","2","Condominiale",NULL,,NULL,NULL,NULL
"51919","2013-23",,"2013-23 ","Cantiere/Gruppo Attivo","Ferrara","Cavallini Marco","Ferrara, Via Terranuova 22","44.8351, 11.6246","3","51817","1962-23","Pubblicato",,"225000","Appartamento","In Pubblicità","Appartamento","Bilocale","61","1","1","Assente",NULL,,NULL,NULL,NULL
"53821","596-24","RESIDENZE DEL SOLE","596-24 RESIDENZE DEL SOLE","Cantiere/Gruppo Terminato","Poggio Renatico","Canuso Donata","Poggio Renatico, Via Eroi di Cefalonia Snc","44.76813, 11.4839","5","53827","596-24b","Archiviato",,"260000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","105","1","2","Privato",NULL,"In Costruzione",NULL,NULL,"A4"
"50135","1258-23","via Sant'Agnese snc","1258-23 via Sant'Agnese snc","Cantiere/Gruppo Attivo","San Pietro in Casale","Ceneri Vittorio","San Pietro In Casale, via Sant'Agnese snc","44.7174, 11.42949","6","50137","1258-23a","Pubblicato",,"283000","Villa o Villetta","In Pubblicità","Villetta (Schiera - Trifamiliare - Quadrifamiliare)",NULL,"150","2","3","Privato","2024-07-10",,NULL,NULL,"A4"
"58643","937-23",,"937-23 ","Cantiere/Gruppo Attivo","San Giorgio di Piano","Magli Stefano","San Giorgio di Piano, via R. L. Montalcini snc","44.66826, 11.37961","2","49403","937-23b","Archiviato",,"430000","Villa o Villetta","Non in Pubblicità","Villa Bifamiliare",NULL,"131","2","3","Privato","2025-02-03","In Costruzione",NULL,"2025-02-10",NULL
"56061","1567-24","Mediterranee","1567-24 Mediterranee","Cantiere/Gruppo Attivo","Cervia","Lama Francesko","Cervia, Viale Matteotti 94","44.27946, 12.34777","8","56069","1567-24d","Incarico (Non Pubblicato)",,"0","Appartamento","Non in Pubblicità","Appartamento",NULL,"0","0","0","Assente",NULL,,"2024-07-01","2025-12-30",NULL
"56837","1900-24",,"1900-24 ","Cantiere/Gruppo Attivo","Castel Maggiore","Tassinari Stefano","Bomporto, Via Adige snc","44.73251, 11.03528","7","56855","1900-24a","Incarico (Non Pubblicato)",,"306330","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","165.58","2","3","Privato",NULL,,NULL,NULL,"A3"
"48623","596-23","VIA COMACCHIO FABBRICATO A","596-23 VIA COMACCHIO FABBRICATO A","Cantiere/Gruppo Attivo","Ferrara","Cavallini Marco","Ferrara, Via Fabrizio De Andrè Snc","44.8179, 11.6449","9","58565","596-23h","In Trattativa","Accettazione","340000","Appartamento","Non in Pubblicità","Appartamento","Trilocale","110","2","2","Assente",NULL,,NULL,NULL,"A4"
"51465","1831-23",,"1831-23 ","Cantiere/Gruppo Attivo","Divisioni Specialistiche","Curzola Simone","Zola Predosa, Via Ippolito Nievo snc","44.48967, 11.21831","17","51563","1831-23b","Incarico (Non Pubblicato)",,"243000","Appartamento","Non in Pubblicità","Appartamento","Bilocale","59.59","1","1","Assente",NULL,,NULL,NULL,NULL
"53821","596-24","RESIDENZE DEL SOLE","596-24 RESIDENZE DEL SOLE","Cantiere/Gruppo Terminato","Poggio Renatico","Canuso Donata","Poggio Renatico, Via Eroi di Cefalonia Snc","44.76813, 11.4839","5","53829","596-24c","Archiviato",,"240000","Appartamento","Non in Pubblicità","Appartamento",,"97","1","2","Privato",NULL,"In Costruzione",NULL,NULL,"A4"
"54011","673-24",,"673-24 ","Cantiere/Gruppo Attivo","Cento","Caselli Alessio","Cento, Via Salieri Snc","44.7317, 11.28056","5","54021","673-24d","Pubblicato",,"240000","Appartamento","In Pubblicità","Appartamento","Trilocale","97","2","2","Assente",NULL,,NULL,NULL,"A4"
"45453","610-22",,"610-22 ","Cantiere/Gruppo Attivo","Castenaso","Torre Antonio","Budrio, Via Sandro Pertini snc","44.5324, 11.5372","7","49977","1188-23","In Trattativa","Proposta","455000","Villa o Villetta","Non in Pubblicità","Porzione di Bifamiliare",NULL,"160.7","2","3","Privato",NULL,,NULL,NULL,"A4"
"45533","965-22",,"965-22 ","Cantiere/Gruppo Terminato","San Giorgio di Piano","Fabbri Riccardo","San Giorgio di Piano, via Della Pace snc","44.6473, 11.3749","6","52143","965-22f","Archiviato","Proposta","350000","Appartamento","Non in Pubblicità","Appartamento","Quadrilocale","117.71","1","2","Privato",NULL,,NULL,NULL,NULL
